subset_policy,artifact_id,case_or_episode_key,case_id,aggregation_configuration,aggregation_perspective,measurement_role,source_dataset,horizon_config,actor_view,total_rows,attempted_rows,attempted_share,q_n,q_mean,q_median,share_q_le_075,near_uniform_093,usable_loose,usable_primary,usable_strict
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026382,ipv_026382,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6274708625464299,0.5721726988363027,0.6025641025641025,0.38461538461538464,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026383,ipv_026383,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6274708625464299,0.5721726988363027,0.6025641025641025,0.38461538461538464,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026384,ipv_026384,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5735306670238876,0.4748810959523886,0.6410256410256411,0.28205128205128205,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026387,ipv_026387,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,49,49,1.0,49.0,0.6021030559561054,0.5729519420564007,0.6938775510204082,0.1836734693877551,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026390,ipv_026390,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5385227457521725,0.4879308174118333,0.6923076923076923,0.19230769230769232,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026390,ipv_026390,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5082201052672166,0.5019061896926964,0.8205128205128205,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026393,ipv_026393,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.48769390145652836,0.38012142937587334,0.7692307692307693,0.23076923076923078,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026393,ipv_026393,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5005137507634303,0.3802768050669798,0.7307692307692307,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026393,ipv_026393,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5201370710214557,0.5049521413526425,0.6794871794871795,0.2692307692307692,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026393,ipv_026393,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.42883882041425764,0.25163114509380535,0.7564102564102564,0.1282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026395,ipv_026395,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4366664227811738,0.2867337513586932,0.7435897435897436,0.1794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026395,ipv_026395,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6055881203289636,0.5793600970053628,0.7051282051282052,0.10256410256410256,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026402,ipv_026402,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4038318941423425,0.20224906564918757,0.7692307692307693,0.20512820512820512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026403,ipv_026403,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5722200422444814,0.49139509269135206,0.6410256410256411,0.2564102564102564,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026407,ipv_026407,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,33,33,1.0,33.0,0.5644027535628247,0.45044591324484934,0.6060606060606061,0.3939393939393939,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026411,ipv_026411,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5664377542652874,0.5213192082516264,0.6538461538461539,0.3333333333333333,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026411,ipv_026411,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6143809329586976,0.6133667803787055,0.6282051282051282,0.14102564102564102,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026412,ipv_026412,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5970947491094948,0.5787453967102119,0.6025641025641025,0.32051282051282054,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026417,ipv_026417,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,41,41,1.0,41.0,0.4865577047377434,0.5109755171924438,0.9512195121951219,0.024390243902439025,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026424,ipv_026424,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,56,56,1.0,56.0,0.4935692047327632,0.42420643858154083,0.8035714285714286,0.17857142857142858,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026424,ipv_026424,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,56,56,1.0,56.0,0.3915834470067465,0.2402762716362251,0.7857142857142857,0.19642857142857142,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026424,ipv_026424,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,56,56,1.0,56.0,0.6044455473888296,0.6221005848496319,0.6071428571428571,0.3392857142857143,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026425,ipv_026425,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.35748936070795495,0.14389100691965903,0.8205128205128205,0.15384615384615385,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026425,ipv_026425,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5238844994917726,0.5262226144858695,0.9487179487179487,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026425,ipv_026425,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4134605151418768,0.15339862701448834,0.717948717948718,0.15384615384615385,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026426,ipv_026426,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4904423229702596,0.39544302242193885,0.7692307692307693,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026426,ipv_026426,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4045644669525232,0.19799806791527744,0.7692307692307693,0.19230769230769232,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026428,ipv_026428,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.28031793975268987,0.19681007831507918,0.9743589743589743,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026428,ipv_026428,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4458316745721956,0.25007063151610437,0.717948717948718,0.20512820512820512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026428,ipv_026428,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5508571820386076,0.5495973542785821,0.6666666666666666,0.15384615384615385,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026440,ipv_026440,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.46566560285351916,0.3075466222380211,0.7435897435897436,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026440,ipv_026440,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4162334123848413,0.3013410132343316,0.8076923076923077,0.1282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026440,ipv_026440,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5917374536066793,0.5769018565282812,0.6025641025641025,0.24358974358974358,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026440,ipv_026440,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4476291269373715,0.2708202016622649,0.7307692307692307,0.19230769230769232,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026443,ipv_026443,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5221109043866327,0.41296646982950336,0.6923076923076923,0.20512820512820512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026443,ipv_026443,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.49300203742653664,0.31863823628771193,0.6794871794871795,0.28205128205128205,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026445,ipv_026445,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.40179822479877225,0.38225793795146185,0.8974358974358975,0.038461538461538464,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026445,ipv_026445,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.33961244673988156,0.3012466858110142,0.9743589743589743,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026445,ipv_026445,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5809138509892868,0.6015613983312539,0.6666666666666666,0.01282051282051282,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026445,ipv_026445,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.560929323895687,0.6245181737813473,0.6282051282051282,0.1282051282051282,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026447,ipv_026447,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4967197207930832,0.4641512585549429,0.8846153846153846,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026447,ipv_026447,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4036967107362682,0.3358764054624791,0.8974358974358975,0.07692307692307693,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026447,ipv_026447,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5227635161557936,0.5688009988110869,0.7564102564102564,0.14102564102564102,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026447,ipv_026447,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.613671246829071,0.6041431164550348,0.7564102564102564,0.11538461538461539,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026451,ipv_026451,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5660192024391343,0.4102110948324691,0.6794871794871795,0.2948717948717949,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026456,ipv_026456,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.49952475661193857,0.4359530402497991,0.7051282051282052,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026459,ipv_026459,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.381984118672272,0.3403882214011241,0.9230769230769231,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026459,ipv_026459,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5611908869640281,0.5351418976569243,0.6153846153846154,0.2948717948717949,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026459,ipv_026459,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5481788886909779,0.4684917898380373,0.6282051282051282,0.23076923076923078,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026461,ipv_026461,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,49,49,1.0,49.0,0.5445702042324253,0.4273587714168521,0.6530612244897959,0.2653061224489796,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026462,ipv_026462,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5412656287260585,0.487925565399534,0.717948717948718,0.24358974358974358,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026462,ipv_026462,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5111808149728304,0.2842966222976855,0.6282051282051282,0.358974358974359,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026464,ipv_026464,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5999665925416826,0.6106099632275124,0.6025641025641025,0.34615384615384615,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026465,ipv_026465,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,73,73,1.0,73.0,0.39252023147342063,0.14354118764003077,0.7123287671232876,0.2054794520547945,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026473,ipv_026473,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.46495890024841874,0.26741742034544635,0.6794871794871795,0.2564102564102564,True,True,True
