trial_id,segment_id,subject_id,seat,q1_rev,q2_yield_bipolar,q3,q4,q5_cost_cp,q5b,session_id,order_index,status,subject_ego_id,subject_cp_id,included_in_reference_analysis,scenario_id,class,flagged,side,arm,alt27,exceed_peak_rad,inside_margin_min_rad,flag_frac,boundary_margin_rad,pair_id,session_order,block_id
P20A_T13,S730,H0060,cp,5,0,6,4,3,6,P20A,13,completed,H0059,H0060,1,B4,C,1,C,human,0,0.202729,,0.02617801047,0.202729,P20,A,B1
P20A_T14,S796,H0059,ego,2,0,6,7,,,P20A,14,completed,H0059,H0060,1,A1,W,0,none,av,0,,0.520001,0,0.520001,P20,A,B1
P20A_T14,S796,H0060,cp,1,0,5,6,3,6,P20A,14,completed,H0059,H0060,1,A1,W,0,none,av,0,,0.520001,0,0.520001,P20,A,B1
P20A_T15,S324,H0059,ego,3,1,5,6,,,P20A,15,completed,H0059,H0060,1,B4,C,1,C,av,0,0.164735,,0.03141361257,0.164735,P20,A,B1
P20A_T15,S324,H0060,cp,4,1,5,3,2,6,P20A,15,completed,H0059,H0060,1,B4,C,1,C,av,0,0.164735,,0.03141361257,0.164735,P20,A,B1
P20A_T16,S681,H0059,ego,1,0,4,4,,,P20A,16,completed,H0059,H0060,1,A3,A,1,A,av,0,0.209658,,0.03664921466,0.209658,P20,A,B1
P20A_T16,S681,H0060,cp,2,-1,5,5,6,5,P20A,16,completed,H0059,H0060,1,A3,A,1,A,av,0,0.209658,,0.03664921466,0.209658,P20,A,B1
P20A_T17,S326,H0059,ego,1,-3,5,5,,,P20A,17,completed,H0059,H0060,1,C4,W,0,none,av,0,,0.520001,0,0.520001,P20,A,B1
P20A_T17,S326,H0060,cp,3,1,6,4,2,5,P20A,17,completed,H0059,H0060,1,C4,W,0,none,av,0,,0.520001,0,0.520001,P20,A,B1
P20B_T03,S751,H0060,ego,3,1,3,5,,,P20B,3,completed,H0060,H0059,1,A2,C,1,C,human,0,0.332559,,0.02617801047,0.332559,P20,B,B3
P20B_T03,S751,H0059,cp,2,1,4,4,4,6,P20B,3,completed,H0060,H0059,1,A2,C,1,C,human,0,0.332559,,0.02617801047,0.332559,P20,B,B3
P20B_T04,S447,H0060,ego,5,0,6,5,,,P20B,4,completed,H0060,H0059,1,C4,C,1,C,human,0,0.33976,,0.03141361257,0.33976,P20,B,B3
P20B_T04,S447,H0059,cp,2,2,4,6,4,5,P20B,4,completed,H0060,H0059,1,C4,C,1,C,human,0,0.33976,,0.03141361257,0.33976,P20,B,B3
P20B_T05,S281,H0060,ego,4,0,5,5,,,P20B,5,completed,H0060,H0059,1,B3,W,0,none,human,0,,0.520001,0,0.520001,P20,B,B3
P20B_T05,S281,H0059,cp,3,0,5,5,2,4,P20B,5,completed,H0060,H0059,1,B3,W,0,none,human,0,,0.520001,0,0.520001,P20,B,B3
P20B_T06,S454,H0060,ego,1,1,6,4,,,P20B,6,completed,H0060,H0059,1,B1,A,1,A,av,0,0.236934,,0.03141361257,0.236934,P20,B,B3
P20B_T06,S454,H0059,cp,2,1,3,5,4,6,P20B,6,completed,H0060,H0059,1,B1,A,1,A,av,0,0.236934,,0.03141361257,0.236934,P20,B,B3
P20B_T07,S725,H0060,ego,1,-1,4,5,,,P20B,7,completed,H0060,H0059,1,A1,C,1,C,av,0,0.163828,,0.02617801047,0.163828,P20,B,B3
P20B_T07,S725,H0059,cp,3,1,5,5,4,6,P20B,7,completed,H0060,H0059,1,A1,C,1,C,av,0,0.163828,,0.02617801047,0.163828,P20,B,B3
P20B_T08,S756,H0060,ego,2,1,6,5,,,P20B,8,completed,H0060,H0059,1,B4,W,0,none,human,0,,0.520001,0,0.520001,P20,B,B3
P20B_T08,S756,H0059,cp,1,0,5,5,2,6,P20B,8,completed,H0060,H0059,1,B4,W,0,none,human,0,,0.520001,0,0.520001,P20,B,B3
P20B_T09,S494,H0060,ego,4,-1,5,5,,,P20B,9,completed,H0060,H0059,1,C4,C,1,C,av,0,0.202911,,0.04188481675,0.202911,P20,B,B3
P20B_T09,S494,H0059,cp,3,0,4,5,4,5,P20B,9,completed,H0060,H0059,1,C4,C,1,C,av,0,0.202911,,0.04188481675,0.202911,P20,B,B3
P20B_T10,S848,H0060,ego,5,-1,5,4,,,P20B,10,completed,H0060,H0059,1,A1,C,1,C,human,0,0.303291,,0.03664921466,0.303291,P20,B,B3
P20B_T10,S848,H0059,cp,3,2,6,5,3,6,P20B,10,completed,H0060,H0059,1,A1,C,1,C,human,0,0.303291,,0.03664921466,0.303291,P20,B,B3
P20B_T11,S975,H0060,ego,3,0,6,5,,,P20B,11,completed,H0060,H0059,1,C1,W,0,none,human,0,,0.520001,0,0.520001,P20,B,B3
P20B_T11,S975,H0059,cp,3,-2,6,5,2,6,P20B,11,completed,H0060,H0059,1,C1,W,0,none,human,0,,0.520001,0,0.520001,P20,B,B3
P20B_T12,S316,H0060,ego,3,-1,5,5,,,P20B,12,completed,H0060,H0059,1,B1,A,1,A,human,0,0.23575,,0.03141361257,0.23575,P20,B,B3
P20B_T12,S316,H0059,cp,2,1,6,4,5,5,P20B,12,completed,H0060,H0059,1,B1,A,1,A,human,0,0.23575,,0.03141361257,0.23575,P20,B,B3
P20B_T13,S775,H0060,ego,1,1,5,4,,,P20B,13,completed,H0060,H0059,1,A7,A,1,A,human,0,0.246399,,0.03141361257,0.246399,P20,B,B3
P20B_T13,S775,H0059,cp,1,1,5,4,4,6,P20B,13,completed,H0060,H0059,1,A7,A,1,A,human,0,0.246399,,0.03141361257,0.246399,P20,B,B3
P20B_T14,S830,H0060,ego,1,-2,7,5,,,P20B,14,completed,H0060,H0059,1,B3,W,0,none,av,0,,0.520001,0,0.520001,P20,B,B3
P20B_T14,S830,H0059,cp,2,-1,7,6,2,5,P20B,14,completed,H0060,H0059,1,B3,W,0,none,av,0,,0.520001,0,0.520001,P20,B,B3
P20B_T15,S803,H0060,ego,2,2,4,6,,,P20B,15,completed,H0060,H0059,1,A2,C,1,C,av,0,0.30581,,0.02617801047,0.30581,P20,B,B3
P20B_T15,S803,H0059,cp,2,0,6,5,3,5,P20B,15,completed,H0060,H0059,1,A2,C,1,C,av,0,0.30581,,0.02617801047,0.30581,P20,B,B3
P20B_T16,S506,H0060,ego,1,2,4,5,,,P20B,16,completed,H0060,H0059,1,A7,A,1,A,av,0,0.247637,,0.03141361257,0.247637,P20,B,B3
P20B_T16,S506,H0059,cp,1,0,4,4,3,7,P20B,16,completed,H0060,H0059,1,A7,A,1,A,av,0,0.247637,,0.03141361257,0.247637,P20,B,B3
P20B_T17,S844,H0060,ego,3,2,5,5,,,P20B,17,completed,H0060,H0059,1,B4,W,0,none,av,0,,0.520001,0,0.520001,P20,B,B3
P20B_T17,S844,H0059,cp,4,1,5,4,1,5,P20B,17,completed,H0060,H0059,1,B4,W,0,none,av,0,,0.520001,0,0.520001,P20,B,B3
