trial_id,subject_id,seat,segment_id,class,scenario_id,pair_id,mean_pre,count_pre,mean_post,count_post,delta_dial_z
P19B_T14,H0058,ego,S230,W,A5,P19,0.1213908516,20,0.8656995786,20,0.744308727
P19B_T15,H0057,cp,S413,C,C2,P19,0.1504880859,20,0.7851333413,20,0.6346452554
P19B_T15,H0058,ego,S413,C,C2,P19,0.2506844208,20,0.5465925536,20,0.2959081328
P19B_T16,H0057,cp,S564,A,A5,P19,0.0748727302,20,2.280195906,20,2.205323176
P19B_T16,H0058,ego,S564,A,A5,P19,0.2609181738,20,1.615900466,20,1.354982293
P19B_T17,H0057,cp,S486,W,A6,P19,0.01054054681,20,0.06607547609,20,0.05553492927
P19B_T17,H0058,ego,S486,W,A6,P19,0.3313616997,20,0.5565639027,20,0.225202203
P20A_T03,H0059,ego,S520,C,B3,P20,0.2299925255,20,-0.3728702217,20,-0.6028627471
P20A_T03,H0060,cp,S520,C,B3,P20,0.07562457533,20,-0.1021592548,20,-0.1777838301
P20A_T04,H0059,ego,S903,A,A4,P20,0.8350385911,20,1.348057783,20,0.5130191922
P20A_T04,H0060,cp,S903,A,A4,P20,0.4353759535,20,1.854103735,20,1.418727781
P20A_T05,H0059,ego,S999,W,A2,P20,0.4973520014,20,0.9553151796,20,0.4579631782
P20A_T05,H0060,cp,S999,W,A2,P20,0.5216742052,20,0.8149697628,20,0.2932955576
P20A_T06,H0059,ego,S398,C,B3,P20,0.1365950132,20,0.3978654566,20,0.2612704433
P20A_T06,H0060,cp,S398,C,B3,P20,0.1240154403,20,0.7019247361,20,0.5779092958
P20A_T07,H0059,ego,S845,C,B2,P20,0.5251771823,20,1.243755808,20,0.7185786259
P20A_T07,H0060,cp,S845,C,B2,P20,0.5752161218,20,1.126185176,20,0.5509690541
P20A_T08,H0059,ego,S643,W,C4,P20,0.1404643388,20,0.3150206503,20,0.1745563115
P20A_T08,H0060,cp,S643,W,C4,P20,0.3932848488,20,0.583244991,20,0.1899601422
P20A_T09,H0059,ego,S836,A,A3,P20,0.1615576211,20,1.602863178,20,1.441305557
P20A_T09,H0060,cp,S836,A,A3,P20,0.2287897645,20,1.627771848,20,1.398982084
P20A_T10,H0059,ego,S310,C,B2,P20,0.334816071,20,1.031816233,20,0.6970001618
P20A_T10,H0060,cp,S310,C,B2,P20,0.5901130598,20,1.310184125,20,0.7200710648
P20A_T11,H0059,ego,S554,W,A1,P20,0.2974813252,20,1.584996355,20,1.28751503
P20A_T11,H0060,cp,S554,W,A1,P20,0.400503576,20,1.859726362,20,1.459222786
P20A_T12,H0059,ego,S953,A,A4,P20,0.439227212,20,1.317127438,20,0.8779002264
P20A_T12,H0060,cp,S953,A,A4,P20,0.4678783636,20,1.844853607,20,1.376975243
P20A_T13,H0059,ego,S730,C,B4,P20,0.1581613479,20,0.2724823288,20,0.1143209809
P20A_T13,H0060,cp,S730,C,B4,P20,0.4040343438,20,0.5020736075,20,0.09803926372
P20A_T14,H0059,ego,S796,W,A1,P20,0.1851010719,20,1.193381799,20,1.008280728
P20A_T14,H0060,cp,S796,W,A1,P20,0.5642127017,20,1.631979749,20,1.067767048
P20A_T15,H0059,ego,S324,C,B4,P20,0.2562651244,20,1.997849748,20,1.741584624
P20A_T15,H0060,cp,S324,C,B4,P20,0.6549365049,20,1.771336251,20,1.116399746
P20A_T16,H0059,ego,S681,A,A3,P20,0.4882427116,20,1.138071065,20,0.6498283533
P20A_T16,H0060,cp,S681,A,A3,P20,0.4231270914,20,1.856788086,20,1.433660994
P20A_T17,H0059,ego,S326,W,C4,P20,0.3638663362,20,1.308648885,20,0.9447825488
P20A_T17,H0060,cp,S326,W,C4,P20,0.1362884858,20,1.128470502,20,0.9921820158
P20B_T03,H0059,cp,S751,C,A2,P20,0.4804312833,20,1.838030836,20,1.357599553
P20B_T03,H0060,ego,S751,C,A2,P20,0.1322377762,20,1.371476802,20,1.239239026
P20B_T04,H0059,cp,S447,C,C4,P20,0.1696358994,20,0.7248901744,20,0.555254275
P20B_T04,H0060,ego,S447,C,C4,P20,0.1917650697,20,0.2301803066,20,0.0384152369
P20B_T05,H0059,cp,S281,W,B3,P20,0.4468688266,20,0.670003974,20,0.2231351474
P20B_T05,H0060,ego,S281,W,B3,P20,0.3784362775,20,0.1917408863,20,-0.1866953912
P20B_T06,H0059,cp,S454,A,B1,P20,0.19880746,20,2.400174694,20,2.201367234
P20B_T06,H0060,ego,S454,A,B1,P20,0.3170952335,20,2.018901111,20,1.701805877
P20B_T07,H0059,cp,S725,C,A1,P20,-0.01999743908,20,0.2725793651,20,0.2925768042
P20B_T07,H0060,ego,S725,C,A1,P20,0.1561551003,20,-0.2393755306,20,-0.3955306309
P20B_T08,H0059,cp,S756,W,B4,P20,0.08278834256,20,0.5048844501,20,0.4220961076
P20B_T08,H0060,ego,S756,W,B4,P20,0.2775433796,20,0.5787710729,20,0.3012276933
P20B_T09,H0059,cp,S494,C,C4,P20,0.2552947606,20,0.8278336402,20,0.5725388795
P20B_T09,H0060,ego,S494,C,C4,P20,0.5028595661,20,0.7375467971,20,0.2346872311
P20B_T10,H0059,cp,S848,C,A1,P20,0.2911011835,20,0.4531761911,20,0.1620750076
P20B_T10,H0060,ego,S848,C,A1,P20,0.3451720922,20,0.5931238857,20,0.2479517935
P20B_T11,H0059,cp,S975,W,C1,P20,0.7062834492,20,1.198646023,20,0.4923625736
P20B_T11,H0060,ego,S975,W,C1,P20,0.2411474516,20,1.112086288,20,0.8709388366
P20B_T12,H0059,cp,S316,A,B1,P20,0.4102982423,20,2.503397139,20,2.093098897
P20B_T12,H0060,ego,S316,A,B1,P20,0.7276195357,20,2.080193788,20,1.352574252
P20B_T13,H0059,cp,S775,A,A7,P20,0.5949584665,20,1.171718428,20,0.5767599619
P20B_T13,H0060,ego,S775,A,A7,P20,0.3217988933,20,0.7407027231,20,0.4189038298
P20B_T14,H0059,cp,S830,W,B3,P20,-0.07875296496,20,1.17489637,20,1.253649335
P20B_T14,H0060,ego,S830,W,B3,P20,0.3621367058,20,1.2583955,20,0.8962587944
P20B_T15,H0059,cp,S803,C,A2,P20,0.2808153276,20,1.153633274,20,0.8728179461
P20B_T15,H0060,ego,S803,C,A2,P20,0.3169017668,20,0.6369440993,20,0.3200423325
P20B_T16,H0059,cp,S506,A,A7,P20,0.3514578096,20,1.144754445,20,0.7932966357
P20B_T16,H0060,ego,S506,A,A7,P20,0.2012691226,20,0.4288827265,20,0.2276136039
P20B_T17,H0059,cp,S844,W,B4,P20,0.09307419845,20,0.478029633,20,0.3849554345
P20B_T17,H0060,ego,S844,W,B4,P20,0.4706836311,20,0.3989074755,20,-0.07177615558
